Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201501MM70628,533560,178380,-0.077705,51.488604,1,3,2,1,2015-07-23,5,July,08:40:00,8,8,E09000028,3,2,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01003966
201501MM70629,535900,174890,-0.045363,51.456684,1,3,2,1,2015-07-24,6,July,18:40:00,18,8,E09000028,6,0,6,30,3,4,6,0,0,0,7,1,2,0,0,1,2,E01004016
201501MM70631,535230,177760,-0.053904,51.482636,1,3,2,1,2015-07-25,7,July,05:51:00,5,8,E09000028,5,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01003988
201501MM70632,533300,178620,-0.081357,51.490822,1,3,2,1,2015-07-21,3,July,08:15:00,8,8,E09000028,3,2,6,30,3,4,5,0,0,4,1,1,1,0,0,1,1,E01003961
201501MM70633,533490,178440,-0.07869,51.489159,1,2,2,1,2015-06-23,3,June,08:50:00,8,8,E09000028,3,2,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003966
201501MM70634,534740,176780,-0.061329,51.473946,1,3,2,1,2015-07-02,5,July,11:37:00,11,8,E09000028,3,202,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004005
201501MM70635,532480,178970,-0.09303,51.494159,1,3,2,1,2015-07-03,6,July,12:27:00,12,8,E09000028,3,201,6,30,3,4,4,240,0,0,1,1,1,0,0,1,1,E01032720
201501MM70636,532110,176990,-0.099096,51.476453,1,2,1,1,2015-07-28,3,July,08:05:00,8,8,E09000028,3,202,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003919
201501MM70637,531940,177440,-0.101375,51.480536,1,3,2,1,2015-07-15,4,July,11:45:00,11,8,E09000028,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003926
201501MM70638,532440,177960,-0.093984,51.485092,1,3,2,1,2015-07-20,2,July,19:45:00,19,8,E09000028,3,215,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003969
201501MM70639,533800,174910,-0.075563,51.457364,1,3,1,1,2015-07-27,2,July,11:20:00,11,8,E09000028,3,2216,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003952
201501MM70640,531740,178530,-0.103847,51.490378,1,3,2,1,2015-07-28,3,July,08:50:00,8,8,E09000028,3,3,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01003995
201501MM70641,532460,176770,-0.094142,51.474394,1,3,2,1,2015-07-21,3,July,07:40:00,7,8,E09000028,3,202,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003921
201501MM70642,533460,179660,-0.078661,51.50013,1,3,1,1,2015-07-23,5,July,09:45:00,9,8,E09000028,3,100,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01003976
201501MM70643,536590,179930,-0.033491,51.501809,1,3,1,1,2015-06-27,7,June,18:45:00,18,8,E09000028,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004056
201501MM70644,532970,174430,-0.087682,51.453246,1,3,2,1,2015-07-29,4,July,19:40:00,19,8,E09000028,5,0,6,30,6,2,3,2214,0,0,1,1,1,0,0,1,1,E01004070
201501MM70645,532460,176360,-0.094296,51.470709,1,3,1,1,2015-07-23,5,July,19:15:00,19,9,E09000022,3,2217,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01003922
201501MM70646,532970,176680,-0.086837,51.473465,1,3,2,1,2015-07-29,4,July,14:30:00,14,8,E09000028,3,202,6,30,3,4,3,202,0,4,1,1,1,0,0,1,1,E01003911
201501MM70647,534990,177430,-0.057484,51.479727,1,3,2,1,2015-07-04,7,July,12:06:00,12,8,E09000028,3,2,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01003984
201501MM70648,532370,178120,-0.094932,51.486547,1,2,2,1,2015-07-05,1,July,07:10:00,7,8,E09000028,3,215,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003994
201501MM70649,532600,178390,-0.09152,51.488919,1,3,1,1,2015-07-06,2,July,07:00:00,7,8,E09000028,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01003973
201501MM70650,535330,178720,-0.052097,51.491238,1,2,2,1,2015-07-07,3,July,08:25:00,8,8,E09000028,3,2208,1,30,1,4,3,2208,0,0,1,1,1,0,0,1,1,E01004035
201501MM70651,531910,179030,-0.101213,51.494832,1,3,2,1,2015-07-09,5,July,13:00:00,13,8,E09000028,3,3,1,30,1,4,3,302,0,7,1,1,1,0,0,1,1,E01003933
201501MM70653,534240,176320,-0.068699,51.469931,1,3,2,1,2015-07-27,2,July,06:40:00,6,8,E09000028,3,2215,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004063
201501MM70657,532170,178610,-0.097627,51.490997,1,3,2,1,2015-03-10,3,March,11:57:00,11,8,E09000028,3,215,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01032639
201501MM70658,532490,179860,-0.092552,51.502155,1,3,2,1,2015-08-01,7,August,19:35:00,19,8,E09000028,3,3,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003929
201501MM70659,533550,176760,-0.078461,51.474048,1,3,2,1,2015-08-03,2,August,08:19:00,8,8,E09000028,3,202,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004066
201501MM70660,535290,179280,-0.052458,51.49628,1,3,2,1,2015-07-06,2,July,23:04:00,23,8,E09000028,3,200,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,E01004031
201501MM70661,533720,175370,-0.07654,51.461517,1,3,2,1,2015-07-31,6,July,07:50:00,7,8,E09000028,3,2216,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003953
201501MM70662,534510,177800,-0.064251,51.483167,1,3,2,2,2015-07-16,5,July,19:30:00,19,8,E09000028,3,2,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003989
201501MM70663,533240,173170,-0.084273,51.441859,1,3,2,1,2015-07-23,5,July,17:00:00,17,8,E09000028,3,205,6,30,6,2,3,205,0,5,1,1,1,0,0,1,1,E01003951
201501MM70665,533530,179900,-0.077562,51.50227,1,3,2,1,2015-07-25,7,July,15:19:00,15,8,E09000028,3,200,6,30,6,2,3,100,0,5,1,1,1,0,0,1,1,E01004027
201501MM70667,532230,176380,-0.097598,51.470943,1,3,2,1,2015-08-04,3,August,15:30:00,15,8,E09000028,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01003075
201501MM70668,534390,179090,-0.065487,51.494787,1,3,2,1,2015-07-27,2,July,08:40:00,8,8,E09000028,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004022
201501MM70669,535440,179400,-0.050252,51.497323,1,3,1,1,2015-07-29,4,July,21:10:00,21,8,E09000028,6,0,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01004031
201501MM70672,534990,177430,-0.057484,51.479727,1,2,2,1,2015-08-05,4,August,14:31:00,14,8,E09000028,3,2,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003984
201501MM70673,531930,179000,-0.100936,51.494557,1,3,2,1,2015-07-28,3,July,16:15:00,16,8,E09000028,3,3,3,30,1,4,3,3,0,7,1,2,2,0,0,1,2,E01003933
201501MM70674,534050,176770,-0.071262,51.47402,1,3,2,2,2015-08-31,2,August,08:15:00,8,8,E09000028,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004010
201501MM70675,532490,180140,-0.092447,51.504671,1,3,2,1,2015-08-06,5,August,15:09:00,15,8,E09000028,3,3200,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01003929
201501MM70676,532310,178270,-0.095739,51.487909,1,3,2,1,2015-08-06,5,August,13:15:00,13,8,E09000028,3,215,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003994
201501MM70677,533810,178880,-0.073917,51.493038,1,3,1,1,2015-08-02,1,August,19:23:00,19,8,E09000028,4,203,6,30,3,4,3,2206,0,0,1,1,1,0,0,1,1,E01004044
201501MM70678,535480,178700,-0.049945,51.491023,1,3,2,1,2015-07-09,5,July,14:56:00,14,8,E09000028,3,2208,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01003986
201501MM70679,533010,176070,-0.086491,51.467974,1,3,2,1,2015-08-08,7,August,14:55:00,14,8,E09000028,3,2216,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004051
201501MM70680,533830,175110,-0.075056,51.459154,1,2,1,1,2015-08-08,7,August,17:24:00,17,8,E09000028,3,2216,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003952
201501MM70681,533260,178670,-0.081914,51.49128,1,3,2,1,2015-08-07,6,August,06:45:00,6,8,E09000028,3,2,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01003961
201501MM70682,531470,179590,-0.107339,51.499967,1,3,2,1,2015-07-06,2,July,12:17:00,12,8,E09000028,6,0,6,30,6,4,3,301,0,0,1,1,1,0,0,1,2,E01032584
201501MM70683,531990,179500,-0.099886,51.499037,1,3,2,1,2015-07-31,6,July,04:12:00,4,8,E09000028,3,3202,6,30,6,2,3,300,0,0,4,1,1,0,0,1,1,
201501MM70684,531810,178690,-0.10278,51.4918,1,3,1,1,2015-07-02,5,July,13:20:00,13,8,E09000028,3,3,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01003933
201501MM70685,533410,178520,-0.079811,51.489897,1,3,2,1,2015-07-05,1,July,20:00:00,20,8,E09000028,3,2,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01003980
201501MM70686,533190,179220,-0.082714,51.496239,1,3,2,1,2015-08-13,5,August,09:50:00,9,8,E09000028,3,100,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003941
201501MM70688,532790,180300,-0.088067,51.506039,1,3,2,1,2015-07-10,6,July,17:45:00,17,8,E09000028,3,200,6,30,3,2,3,3,0,5,1,1,1,0,0,1,1,E01004027
201501MM70689,535910,179920,-0.043286,51.501883,1,3,1,1,2015-07-09,5,July,19:25:00,19,8,E09000028,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004032
201501MM70690,533830,177670,-0.074087,51.482159,1,3,2,1,2015-08-13,5,August,14:39:00,14,8,E09000028,4,215,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004014
201501MM70691,533390,179400,-0.079767,51.49781,1,3,2,1,2015-08-13,5,August,19:45:00,19,8,E09000028,3,2198,6,30,6,2,3,100,0,5,1,1,1,0,0,1,1,E01032646
201501MM70692,532040,174380,-0.101078,51.453014,1,3,2,1,2015-08-13,5,August,08:20:00,8,9,E09000022,3,215,6,30,3,2,3,2214,0,5,1,1,1,0,0,1,1,E01003071
201501MM70693,531960,177120,-0.101207,51.477656,1,3,2,1,2015-07-03,6,July,11:42:00,11,8,E09000028,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003926
201501MM70694,535350,176600,-0.05262,51.472183,1,3,1,1,2015-08-04,3,August,15:43:00,15,7,E09000023,3,2214,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004004
201501MM70695,531970,179150,-0.100305,51.495896,1,3,1,1,2015-08-08,7,August,21:40:00,21,8,E09000028,3,3,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01003932
201501MM70696,533910,173990,-0.074328,51.44907,1,3,2,1,2015-08-09,1,August,01:09:00,1,8,E09000028,3,2216,6,30,6,2,4,219,0,5,4,1,1,0,0,1,1,E01004075
201501MM70697,532350,178960,-0.094905,51.4941,1,3,1,1,2015-05-22,6,May,15:00:00,15,8,E09000028,3,201,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01032720
201501MM70698,533120,178820,-0.083873,51.492661,1,3,2,1,2015-07-30,5,July,08:45:00,8,8,E09000028,3,2,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01003960
201501MM70700,534850,179550,-0.058689,51.498812,1,3,1,1,2015-07-29,4,July,09:54:00,9,8,E09000028,3,200,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004034
201501MM70701,532530,179940,-0.091946,51.502865,1,3,1,1,2015-08-03,2,August,15:00:00,15,8,E09000028,3,3,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003939
201501MM70704,534060,178050,-0.070633,51.48552,1,3,2,1,2015-08-20,5,August,15:55:00,15,8,E09000028,3,2,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003964
201501MM70705,533110,174150,-0.085774,51.450697,1,3,2,1,2015-08-23,1,August,03:17:00,3,8,E09000028,5,0,6,30,6,2,5,0,0,5,4,1,1,0,0,1,1,E01004069
201501MM70707,532420,177410,-0.094478,51.480154,1,3,2,1,2015-08-22,7,August,17:35:00,17,8,E09000028,3,215,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01003924
201501MM70708,534940,177460,-0.058192,51.480009,1,3,2,2,2015-08-14,6,August,09:55:00,9,8,E09000028,3,2,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01003984
201501MM70709,532720,175100,-0.091027,51.459325,1,3,2,1,2015-07-17,6,July,18:30:00,18,8,E09000028,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004070
201501MM70710,533960,176720,-0.072576,51.473592,1,3,1,1,2015-07-22,4,July,12:25:00,12,8,E09000028,3,202,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004067
201501MM70711,535210,176690,-0.054601,51.473025,1,3,2,1,2015-07-30,5,July,13:30:00,13,8,E09000028,3,202,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004004
201501MM70712,534220,176750,-0.068823,51.4738,1,3,2,1,2015-08-17,2,August,17:10:00,17,8,E09000028,3,202,6,30,3,2,4,215,0,5,1,1,1,0,0,1,1,E01004010
201501MM70713,532780,175840,-0.089886,51.465961,1,3,1,1,2015-08-06,5,August,10:04:00,10,8,E09000028,3,215,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004051
201501MM70714,533180,179900,-0.082602,51.502352,1,2,1,1,2015-07-13,2,July,08:55:00,8,8,E09000028,3,2205,6,30,9,2,3,200,0,0,1,2,2,0,0,1,2,E01032646
201501MM70715,532420,177810,-0.094328,51.483749,1,3,1,1,2015-08-14,6,August,11:52:00,11,8,E09000028,3,215,6,30,6,4,6,0,0,4,1,1,1,0,0,1,1,E01003969
201501MM70721,535110,179560,-0.054942,51.498839,1,3,2,1,2015-08-13,5,August,22:10:00,22,8,E09000028,3,101,1,30,1,4,3,200,0,0,4,2,2,0,0,1,1,E01004033
201501MM70722,534810,174440,-0.061213,51.452901,1,3,2,1,2015-08-24,2,August,23:16:00,23,8,E09000028,4,238,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01004018
201501MM70723,533240,177990,-0.082458,51.485174,1,2,2,1,2015-07-16,5,July,13:20:00,13,8,E09000028,4,214,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003968
201501MM70724,534360,177620,-0.066478,51.481585,1,3,1,1,2015-07-16,5,July,14:29:00,14,8,E09000028,4,216,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003983
201501MM70725,534830,175710,-0.060442,51.464309,1,3,2,1,2015-08-22,7,August,09:15:00,9,8,E09000028,3,2214,6,30,6,2,3,2214,0,5,1,1,1,0,0,1,1,E01004001
201501MM70726,532650,179920,-0.090225,51.502657,1,3,1,1,2015-07-21,3,July,14:20:00,14,8,E09000028,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01003939
201501MM70728,531990,179120,-0.100028,51.495622,1,3,2,1,2015-07-20,2,July,16:50:00,16,8,E09000028,3,3,6,30,1,4,3,3,0,7,1,1,1,0,0,1,1,E01032720
201501MM70730,535380,176480,-0.052235,51.471097,1,3,1,1,2015-08-29,7,August,22:12:00,22,7,E09000023,3,2214,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01004000
201501MM70731,534440,177840,-0.065243,51.483543,1,3,2,1,2015-08-29,7,August,17:36:00,17,8,E09000028,3,2,3,30,3,2,4,216,0,5,1,2,2,0,0,1,1,E01003989
201501MM70733,534430,175900,-0.066125,51.466111,1,3,2,1,2015-08-12,4,August,15:25:00,15,8,E09000028,3,2215,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004062
201501MM70735,533590,175360,-0.078414,51.461457,1,3,2,1,2015-09-01,3,September,20:15:00,20,8,E09000028,3,2216,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01003953
201501MM70737,532160,174360,-0.099359,51.452806,1,3,1,1,2015-08-16,1,August,19:27:00,19,8,E09000028,3,2214,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004074
201501MM70740,532520,176710,-0.093301,51.473841,1,3,2,1,2015-03-24,3,March,08:10:00,8,8,E09000028,3,202,3,30,6,2,3,215,0,5,1,1,1,0,0,1,1,E01003921
201501MM70742,532440,175040,-0.095077,51.458852,1,3,1,1,2015-07-26,1,July,09:32:00,9,9,E09000022,3,215,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01003072
201501MM70743,534990,175170,-0.058346,51.459418,1,3,1,1,2015-09-02,4,September,15:00:00,15,8,E09000028,5,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004015
201501MM70744,535010,176930,-0.057387,51.475229,1,3,1,1,2015-07-26,1,July,13:25:00,13,8,E09000028,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01004005
201501MM70746,531990,179530,-0.099875,51.499306,1,3,2,1,2015-08-03,2,August,07:07:00,7,8,E09000028,3,300,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01003927
201501MM70747,534940,177100,-0.058329,51.476774,1,3,2,1,2015-09-03,5,September,08:30:00,8,8,E09000028,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003984
201501MM70750,532910,172050,-0.089438,51.431872,1,2,2,1,2015-08-23,1,August,03:20:00,3,8,E09000028,3,2199,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003067
201501MM70751,534730,176780,-0.061473,51.473948,1,3,2,1,2015-08-24,2,August,18:20:00,18,8,E09000028,3,202,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01004005
201501MM70752,535450,175860,-0.051465,51.465509,1,3,1,1,2015-08-27,5,August,12:00:00,12,8,E09000028,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004002
201501MM70753,532320,178250,-0.095603,51.487727,1,3,2,1,2015-08-27,5,August,08:30:00,8,8,E09000028,3,215,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01003994
201501MM70754,534860,179560,-0.058542,51.498899,1,3,2,1,2015-08-26,4,August,19:50:00,19,8,E09000028,3,200,3,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01004034
201501MM70759,536080,178800,-0.04127,51.491778,1,3,1,1,2015-08-20,5,August,18:40:00,18,8,E09000028,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004060
201501MM70760,532600,178400,-0.091516,51.489009,1,3,1,1,2015-08-30,1,August,14:00:00,14,8,E09000028,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01003963
201501MM70761,531290,179830,-0.109842,51.502165,1,2,1,1,2015-08-04,3,August,08:30:00,8,9,E09000022,3,301,6,30,6,2,4,300,0,5,1,1,1,0,0,1,1,E01032582
201501MM70762,532300,178150,-0.095928,51.486833,1,3,1,1,2015-08-29,7,August,16:19:00,16,8,E09000028,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003994
201501MM70763,533260,178670,-0.081914,51.49128,1,3,2,1,2015-09-09,4,September,14:55:00,14,8,E09000028,3,2,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003961
201501MM70764,533870,171220,-0.07595,51.424187,1,3,1,2,2015-09-09,4,September,20:45:00,20,8,E09000028,3,212,6,30,3,2,3,2199,0,5,4,1,1,0,0,1,1,E01000745
201501MM70765,534320,173340,-0.068678,51.443132,1,3,2,1,2015-09-10,5,September,10:33:00,10,8,E09000028,3,205,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003949
201501MM70766,533580,171430,-0.080039,51.426143,1,3,2,1,2015-07-13,2,July,07:15:00,7,8,E09000028,3,2199,3,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01003946
201501MM70770,532320,177250,-0.095977,51.47874,1,2,2,1,2015-09-11,6,September,09:35:00,9,8,E09000028,5,0,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01003920
201501MM70771,532540,176510,-0.093088,51.472039,1,3,2,1,2015-09-13,1,September,23:40:00,23,8,E09000028,3,215,6,30,6,2,3,2217,0,5,4,1,1,0,0,1,1,E01003076
201501MM70772,531950,178990,-0.100652,51.494463,1,3,1,1,2015-09-13,1,September,10:21:00,10,8,E09000028,3,3,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01032720
201501MM70773,532100,179040,-0.098474,51.494877,1,3,2,1,2015-09-11,6,September,07:50:00,7,8,E09000028,3,201,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01032720
201501MM70774,532240,178450,-0.096679,51.489543,1,3,2,1,2015-09-11,6,September,08:50:00,8,8,E09000028,3,215,6,20,3,2,3,215,0,0,1,1,1,0,0,1,1,E01032639
201501MM70775,532410,177610,-0.094547,51.481954,1,2,3,1,2015-08-19,4,August,09:17:00,9,8,E09000028,3,215,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01003923
201501MM70776,534390,176770,-0.066369,51.473939,1,3,2,1,2015-09-03,5,September,23:40:00,23,8,E09000028,3,202,3,30,9,4,6,0,0,0,4,1,1,0,0,1,1,E01004067
201501MM70777,533230,178580,-0.08238,51.490479,1,3,2,1,2015-09-14,2,September,14:47:00,14,8,E09000028,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003961
201501MM70778,532040,177030,-0.100089,51.476828,1,3,1,1,2015-09-14,2,September,17:40:00,17,9,E09000022,3,202,6,30,3,4,3,202,0,0,1,1,1,0,0,1,1,E01003180
201501MM70779,533850,178170,-0.07361,51.486648,1,3,2,1,2015-09-14,2,September,16:00:00,16,8,E09000028,3,2,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003964
201501MM70780,533950,175130,-0.073322,51.459306,1,3,2,1,2015-08-11,3,August,08:28:00,8,8,E09000028,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003952
201501MM70781,533710,176780,-0.076151,51.47419,1,3,2,1,2015-08-28,6,August,20:40:00,20,8,E09000028,3,202,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004066
201501MM70783,533830,178420,-0.073803,51.488899,1,2,1,1,2015-09-03,5,September,06:45:00,6,8,E09000028,4,204,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004040
201501MM70784,532780,176700,-0.089563,51.47369,1,3,2,1,2015-08-02,1,August,09:55:00,9,8,E09000028,3,202,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003913
201501MM70785,531640,180020,-0.104731,51.503791,1,3,1,1,2015-09-04,6,September,08:25:00,8,8,E09000028,3,201,6,30,6,2,4,300,0,5,1,1,1,0,0,1,2,E01032583
201501MM70786,532610,176740,-0.091995,51.474089,1,3,1,1,2015-08-25,3,August,09:39:00,9,8,E09000028,3,202,6,30,3,4,3,202,0,0,1,1,1,0,0,1,1,E01003921
201501MM70787,535180,177340,-0.054784,51.478873,1,3,2,2,2015-08-29,7,August,22:15:00,22,8,E09000028,3,2,6,30,3,2,5,0,0,5,4,2,2,0,0,1,2,E01003984
201501MM70788,532100,176990,-0.09924,51.476455,1,3,2,1,2015-08-06,5,August,08:44:00,8,8,E09000028,3,202,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003919
201501MM70789,532190,180420,-0.096662,51.507258,1,3,1,1,2015-09-14,2,September,08:54:00,8,8,E09000028,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,E01003935
201501MM70790,532390,178960,-0.094329,51.494091,1,3,2,1,2015-09-02,4,September,17:39:00,17,8,E09000028,3,201,6,30,3,2,4,240,0,5,1,2,2,0,0,1,1,E01032720
201501MM70791,534720,177540,-0.061327,51.48078,1,3,2,1,2015-08-28,6,August,23:25:00,23,8,E09000028,5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01003983
201501MM70792,532120,179420,-0.098044,51.498288,1,3,1,1,2015-08-20,5,August,23:10:00,23,8,E09000028,3,3,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01003927
201501MM70793,534130,177000,-0.070024,51.476068,1,3,2,1,2015-08-29,7,August,17:30:00,17,8,E09000028,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004010
201501MM70794,533420,176720,-0.080346,51.473719,1,3,2,2,2015-09-19,7,September,20:21:00,20,8,E09000028,3,202,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003914
201501MM70795,534460,177810,-0.064967,51.483268,1,3,2,1,2015-09-04,6,September,13:45:00,13,8,E09000028,3,2,3,30,3,4,4,216,0,0,1,1,1,0,0,1,2,E01003989
201501MM70796,531990,179160,-0.100013,51.495981,1,3,3,1,2015-09-20,1,September,14:55:00,14,8,E09000028,3,3,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003937
201501MM70797,532820,180300,-0.087635,51.506032,1,3,2,1,2015-09-15,3,September,09:45:00,9,8,E09000028,3,200,6,30,0,-1,-1,0,0,0,1,8,2,0,0,1,1,E01004027
201501MM70798,533920,173990,-0.074185,51.449068,1,3,1,1,2015-09-16,4,September,22:00:00,22,8,E09000028,3,2216,6,30,6,2,4,219,0,5,4,1,2,0,0,1,1,E01003958
201501MM70799,532720,175950,-0.090708,51.466964,1,3,1,1,2015-09-19,7,September,00:44:00,0,8,E09000028,3,215,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,E01003076
201501MM70801,532080,177080,-0.099495,51.477268,1,3,1,1,2015-09-16,4,September,07:55:00,7,8,E09000028,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003919
201501MM70803,533340,178580,-0.080796,51.490453,1,3,2,1,2015-09-21,2,September,14:40:00,14,8,E09000028,3,2,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01003966
201501MM70805,531860,177170,-0.102627,51.478128,1,3,1,1,2015-09-20,1,September,17:03:00,17,9,E09000022,3,202,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003926
201501MM70808,532000,179220,-0.099846,51.496518,1,3,1,1,2015-09-11,6,September,07:45:00,7,8,E09000028,3,3,3,30,3,2,3,300,0,5,1,1,1,0,0,1,2,E01003932
201501MM70809,532100,179040,-0.098474,51.494877,1,3,2,1,2015-08-19,4,August,19:40:00,19,8,E09000028,3,201,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01032720
201501MM70810,533180,178840,-0.083001,51.492827,1,3,2,2,2015-09-22,3,September,20:45:00,20,8,E09000028,3,2,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,E01003980
