Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Weather_Conditions,Road_Surface_Conditions,Speed_limit
201501JI40501,0.084363,51.596265,3,3,1,2015-07-09,5,July,11:10:00,11,1,1,30
201501JI40502,0.041176,51.592708,3,2,1,2015-07-10,6,July,16:35:00,16,1,1,50
201501JI40503,0.037461,51.593582,3,2,1,2015-06-29,2,June,00:25:00,0,1,1,30
201501JI40504,0.045178,51.575732,3,2,1,2015-06-28,1,June,17:30:00,17,1,1,30
201501JI40505,0.087995,51.558971,3,2,1,2015-07-16,5,July,08:40:00,8,1,1,30
201501JI40506,0.065896,51.564758,3,2,1,2015-07-07,3,July,19:30:00,19,1,1,30
201501JI40507,0.024054,51.581044,2,1,1,2015-07-21,3,July,08:10:00,8,1,1,30
201501JI40508,0.048218,51.604815,3,2,1,2015-07-12,1,July,22:35:00,22,1,1,30
201501JI40509,0.073693,51.55221,3,2,1,2015-07-20,2,July,22:11:00,22,1,1,30
201501JI40510,0.101102,51.564762,3,2,1,2015-07-12,1,July,14:15:00,14,1,1,30
201501JI40511,0.080124,51.56037,3,2,1,2015-07-13,2,July,15:10:00,15,1,2,30
201501JI40512,0.072245,51.5838,3,1,1,2015-07-06,2,July,21:15:00,21,1,1,30
201501JI40513,0.078048,51.562295,3,1,2,2015-07-24,6,July,16:16:00,16,2,2,30
201501JI40514,0.082975,51.588017,3,2,1,2015-07-14,3,July,08:10:00,8,2,2,30
201501JI40515,0.069943,51.558572,3,2,2,2015-07-25,7,July,19:17:00,19,1,1,30
201501JI40516,0.083748,51.604909,3,2,1,2015-07-14,3,July,07:56:00,7,2,2,30
201501JI40517,0.020112,51.599547,3,2,1,2015-07-13,2,July,08:08:00,8,2,2,30
201501JI40518,0.075068,51.566575,3,1,1,2015-07-15,4,July,14:27:00,14,1,1,30
201501JI40519,0.073961,51.551756,3,2,2,2015-07-17,6,July,23:00:00,23,1,1,30
201501JI40520,0.074621,51.550396,2,1,1,2015-07-19,1,July,20:35:00,20,1,1,30
201501JI40521,0.037461,51.593582,3,2,1,2015-07-14,3,July,17:50:00,17,1,1,30
201501JI40522,0.052557,51.576143,3,4,3,2015-07-18,7,July,18:50:00,18,1,1,50
201501JI40523,0.066457,51.554856,3,2,2,2015-07-18,7,July,20:50:00,20,1,1,40
201501JI40525,0.02477,51.593892,3,2,1,2015-07-15,4,July,11:30:00,11,9,2,30
201501JI40526,0.096434,51.560529,3,2,2,2015-07-22,4,July,16:10:00,16,1,1,30
201501JI40528,0.071938,51.554849,3,2,2,2015-07-04,7,July,22:30:00,22,1,1,30
201501JI40529,0.090322,51.562527,3,1,1,2015-07-09,5,July,08:20:00,8,1,1,30
201501JI40530,0.099487,51.561014,3,2,1,2015-07-10,6,July,20:00:00,20,1,1,30
201501JI40531,0.072626,51.554118,3,1,1,2015-07-16,5,July,23:30:00,23,1,1,30
201501JI40532,0.010094,51.595043,2,2,2,2015-07-17,6,July,18:05:00,18,1,1,30
201501JI40533,0.024697,51.566286,3,2,1,2015-07-27,2,July,09:55:00,9,8,2,30
201501JI40534,0.102704,51.549446,3,1,1,2015-07-30,5,July,19:15:00,19,1,1,30
201501JI40535,0.058455,51.591687,3,2,1,2015-07-28,3,July,20:50:00,20,2,2,30
201501JI40536,0.037602,51.59349,2,1,1,2015-08-03,2,August,16:35:00,16,1,1,30
201501JI40537,0.065857,51.576629,3,2,1,2015-08-04,3,August,10:00:00,10,1,1,30
201501JI40538,0.065849,51.576449,3,2,1,2015-07-26,1,July,07:00:00,7,1,1,30
201501JI40539,0.081915,51.590104,3,2,1,2015-07-26,1,July,15:10:00,15,1,1,30
201501JI40540,0.074625,51.550485,3,1,1,2015-06-03,4,June,12:00:00,12,1,1,30
201501JI40542,0.058001,51.568854,3,1,1,2015-08-05,4,August,21:15:00,21,2,2,30
201501JI40543,0.116999,51.580843,3,2,1,2015-08-03,2,August,16:18:00,16,1,1,30
201501JI40545,0.048601,51.571626,3,2,1,2015-08-06,5,August,19:00:00,19,1,1,40
201501JI40547,0.054335,51.605967,3,2,2,2015-07-31,6,July,16:05:00,16,1,1,30
201501JI40548,0.042739,51.576045,3,2,1,2015-06-30,3,June,23:15:00,23,1,1,30
201501JI40549,0.08187,51.563846,3,2,1,2015-08-07,6,August,09:42:00,9,1,1,30
201501JI40550,0.075406,51.567648,3,2,1,2015-07-25,7,July,17:30:00,17,1,1,30
201501JI40551,0.023595,51.573948,3,2,1,2015-07-30,5,July,09:35:00,9,1,1,30
201501JI40552,0.072749,51.556813,3,2,1,2015-07-23,5,July,18:30:00,18,1,1,40
201501JI40554,0.0208,51.608528,3,1,1,2015-07-30,5,July,20:45:00,20,1,1,30
201501JI40555,0.070071,51.55821,3,2,2,2015-07-27,2,July,11:20:00,11,1,1,30
201501JI40556,0.078786,51.559494,3,2,1,2015-06-23,3,June,11:30:00,11,1,1,30
201501JI40557,0.073188,51.572813,3,2,1,2015-08-03,2,August,15:05:00,15,1,1,30
201501JI40558,0.023005,51.580163,2,2,4,2015-07-31,6,July,19:56:00,19,1,1,30
201501JI40559,0.018596,51.558837,3,2,2,2015-08-13,5,August,14:55:00,14,1,1,30
201501JI40561,0.138054,51.601954,3,2,2,2015-08-07,6,August,11:07:00,11,1,1,30
201501JI40562,0.082602,51.573545,3,2,6,2015-08-08,7,August,23:20:00,23,1,1,40
201501JI40563,0.083703,51.566062,3,2,3,2015-08-07,6,August,22:20:00,22,1,1,30
201501JI40564,0.103541,51.580096,3,3,2,2015-07-28,3,July,17:29:00,17,1,1,50
201501JI40565,0.039907,51.615931,3,2,1,2015-08-07,6,August,08:16:00,8,1,1,30
201501JI40566,0.126736,51.610073,3,2,2,2015-08-08,7,August,14:30:00,14,1,1,40
201501JI40567,0.086177,51.588589,3,2,1,2015-08-03,2,August,01:00:00,1,1,1,30
201501JI40568,0.07291,51.579382,3,2,2,2015-08-04,3,August,22:30:00,22,1,1,30
201501JI40569,0.07012,51.559288,3,1,1,2015-08-08,7,August,20:32:00,20,1,1,30
201501JI40573,0.095654,51.546694,3,2,1,2015-08-03,2,August,12:59:00,12,1,1,30
201501JI40574,0.048894,51.571711,3,2,1,2015-08-12,4,August,17:00:00,17,1,1,50
201501JI40575,0.065416,51.576457,3,2,2,2015-08-13,5,August,17:31:00,17,1,2,40
201501JI40576,0.065949,51.556394,3,2,1,2015-08-02,1,August,12:00:00,12,1,1,40
201501JI40577,0.023435,51.573591,3,4,1,2015-08-06,5,August,15:30:00,15,1,1,40
201501JI40578,0.082254,51.58803,3,2,2,2015-08-13,5,August,19:00:00,19,1,1,30
201501JI40579,0.065385,51.556674,3,2,1,2015-08-12,4,August,14:15:00,14,1,1,40
201501JI40580,0.073774,51.557155,3,2,1,2015-08-18,3,August,17:20:00,17,1,1,40
201501JI40581,0.089878,51.574855,3,2,2,2015-08-21,6,August,10:28:00,10,1,1,40
201501JI40584,0.042887,51.576132,3,2,1,2015-08-03,2,August,12:50:00,12,1,1,40
201501JI40585,0.110176,51.56442,3,2,1,2015-08-21,6,August,06:45:00,6,1,1,30
201501JI40586,0.065564,51.576544,3,3,3,2015-08-19,4,August,14:19:00,14,1,1,40
201501JI40587,0.082076,51.565191,3,2,1,2015-08-16,1,August,21:00:00,21,1,1,20
201501JI40588,0.078113,51.582707,3,2,2,2015-08-18,3,August,15:07:00,15,1,1,30
201501JI40589,0.090763,51.562699,3,1,1,2015-05-29,6,May,18:54:00,18,1,1,30
201501JI40590,0.071575,51.556385,3,1,1,2015-08-10,2,August,13:52:00,13,1,1,40
201501JI40591,0.088905,51.553649,3,3,1,2015-08-11,3,August,18:00:00,18,2,2,30
201501JI40592,0.018764,51.57565,3,2,1,2015-08-13,5,August,19:13:00,19,1,1,30
201501JI40593,0.0973,51.563661,3,2,1,2015-08-14,6,August,14:46:00,14,1,2,30
201501JI40594,0.04004,51.583465,3,2,1,2015-08-18,3,August,08:15:00,8,1,1,50
201501JI40595,0.056492,51.570589,3,1,1,2015-08-18,3,August,19:50:00,19,1,1,30
201501JI40596,0.11502,51.563073,2,1,1,2015-07-27,2,July,11:45:00,11,1,1,30
201501JI40597,0.137909,51.601957,3,2,2,2015-08-19,4,August,16:26:00,16,1,1,30
201501JI40598,0.037872,51.576939,3,2,1,2015-06-26,6,June,18:29:00,18,1,1,40
201501JI40602,0.084424,51.600761,2,1,1,2015-08-17,2,August,11:15:00,11,1,1,30
201501JI40603,0.046095,51.573648,2,2,1,2015-07-08,4,July,18:19:00,18,1,1,50
201501JI40605,0.069363,51.577556,3,2,3,2015-07-28,3,July,18:30:00,18,1,1,30
201501JI40606,0.077525,51.544499,3,2,1,2015-08-31,2,August,20:30:00,20,1,2,30
201501JI40607,0.078741,51.574333,3,2,4,2015-08-26,4,August,21:53:00,21,1,1,40
201501JI40608,0.055841,51.575366,3,2,1,2015-08-22,7,August,01:01:00,1,1,1,30
201501JI40610,0.110429,51.566753,3,2,1,2015-08-24,2,August,18:00:00,18,2,2,30
201501JI40611,-0.017693,51.59021,3,2,1,2015-08-25,3,August,12:00:00,12,1,1,30
201501JI40612,0.084046,51.592494,3,1,1,2015-08-19,4,August,15:30:00,15,1,1,30
201501JI40613,0.105909,51.565755,3,3,1,2015-08-22,7,August,19:14:00,19,1,1,30
201501JI40614,0.084664,51.593382,3,1,1,2015-08-25,3,August,15:20:00,15,1,1,30
201501JI40615,0.07826,51.554288,2,2,1,2015-08-29,7,August,19:55:00,19,2,2,30
201501JI40616,0.066352,51.574822,3,2,2,2015-08-31,2,August,01:00:00,1,2,2,30
201501JI40618,0.098073,51.577316,2,2,2,2015-08-14,6,August,17:58:00,17,2,2,40
201501JI40619,0.079194,51.577922,2,2,1,2015-09-02,4,September,12:50:00,12,1,1,30
201501JI40620,0.06671,51.576344,3,3,1,2015-09-02,4,September,18:22:00,18,1,1,30
201501JI40621,0.082525,51.590813,3,2,1,2015-08-31,2,August,12:00:00,12,2,2,30
201501JI40622,0.047072,51.572912,3,3,1,2015-09-07,2,September,08:10:00,8,1,1,50
201501JI40623,0.069407,51.578545,3,2,4,2015-09-10,5,September,12:00:00,12,1,1,30
201501JI40625,0.070104,51.558928,3,2,1,2015-08-15,7,August,15:28:00,15,1,1,30
201501JI40626,0.049727,51.570977,3,2,1,2015-09-05,7,September,12:00:00,12,1,1,50
201501JI40627,0.110457,51.607849,3,2,1,2015-07-04,7,July,11:43:00,11,1,1,30
201501JI40628,0.038939,51.587891,3,2,1,2015-09-11,6,September,10:25:00,10,1,1,30
201501JI40629,0.106952,51.566456,3,1,1,2015-08-16,1,August,16:50:00,16,1,1,30
201501JI40630,0.066104,51.575725,3,3,1,2015-09-11,6,September,16:00:00,16,1,1,30
201501JI40631,0.0944,51.563353,3,2,1,2015-09-12,7,September,23:40:00,23,1,1,30
201501JI40632,0.023743,51.574036,3,2,1,2015-09-05,7,September,14:45:00,14,1,1,30
201501JI40633,0.089593,51.56236,3,2,1,2015-08-30,1,August,14:00:00,14,1,1,30
201501JI40634,0.066417,51.576259,3,2,1,2015-08-29,7,August,23:05:00,23,1,1,30
201501JI40635,0.115344,51.582492,3,2,1,2015-09-14,2,September,20:40:00,20,1,1,30
201501JI40636,0.103434,51.56526,3,4,1,2015-09-11,6,September,10:37:00,10,1,1,30
201501JI40638,0.018915,51.595341,3,2,1,2015-08-29,7,August,17:20:00,17,2,2,50
201501JI40639,0.086623,51.566819,3,2,1,2015-09-11,6,September,18:37:00,18,1,1,30
201501JI40640,0.043007,51.57559,3,2,1,2015-09-02,4,September,10:58:00,10,1,1,30
201501JI40641,0.018179,51.604796,3,2,1,2015-09-07,2,September,08:10:00,8,1,1,30
201501JI40642,0.066237,51.565921,3,1,1,2015-06-17,4,June,15:55:00,15,1,1,30
201501JI40643,0.032705,51.603466,3,1,1,2015-09-13,1,September,13:30:00,13,1,1,30
201501JI40644,0.105142,51.608484,3,1,1,2015-09-08,3,September,09:50:00,9,1,1,30
201501JI40645,0.057154,51.607627,3,2,3,2015-09-16,4,September,10:15:00,10,1,1,30
201501JI40648,0.102381,51.570585,3,1,1,2015-07-27,2,July,17:30:00,17,1,1,30
201501JI40649,0.056385,51.581022,3,2,1,2015-09-04,6,September,09:49:00,9,1,1,30
201501JI40651,0.031911,51.595387,3,2,1,2015-09-11,6,September,11:13:00,11,1,1,50
201501JI40654,0.085232,51.552186,3,2,3,2015-09-21,2,September,16:00:00,16,1,1,30
201501JI40655,0.07826,51.554288,3,2,1,2015-09-22,3,September,11:06:00,11,1,1,30
201501JI40656,0.101218,51.582925,3,2,1,2015-09-22,3,September,19:30:00,19,1,1,30
201501JI40657,0.020367,51.572745,3,2,1,2015-09-20,1,September,07:45:00,7,1,1,30
201501JI40658,0.092068,51.603682,3,1,1,2015-09-16,4,September,08:24:00,8,2,2,30
201501JI40659,0.082615,51.595937,3,2,1,2015-08-28,6,August,14:30:00,14,1,1,30
201501JI40660,0.109263,51.566504,3,2,1,2015-09-18,6,September,15:50:00,15,1,1,30
201501JI40661,0.056492,51.570589,3,2,1,2015-09-17,5,September,08:45:00,8,1,1,30
201501JI40662,0.025293,51.615375,3,1,1,2015-09-20,1,September,22:20:00,22,1,1,30
201501JI40663,0.095327,51.564686,3,2,1,2015-09-24,5,September,22:45:00,22,1,1,30
201501JI40664,0.062285,51.561494,3,2,2,2015-09-13,1,September,11:20:00,11,1,1,30
201501JI40665,0.062346,51.591529,2,2,1,2015-09-21,2,September,19:07:00,19,1,1,30
201501JI40666,0.121748,51.605308,3,2,1,2015-09-23,4,September,09:18:00,9,1,1,30
201501JI40667,0.083473,51.56103,3,2,1,2015-09-24,5,September,16:30:00,16,1,1,30
201501JI40668,0.039479,51.583835,2,2,1,2015-09-25,6,September,13:04:00,13,1,1,50
201501JI40669,0.064042,51.571625,3,1,1,2015-09-14,2,September,22:25:00,22,1,1,30
201501JI40670,0.059928,51.582758,3,3,1,2015-09-23,4,September,11:43:00,11,1,1,30
201501JI40671,0.071137,51.591194,3,2,1,2015-09-23,4,September,07:35:00,7,1,1,30
201501JI40672,0.067137,51.553945,3,2,1,2015-09-17,5,September,05:51:00,5,2,2,50
201501JI40673,0.043796,51.577105,3,2,2,2015-09-16,4,September,14:15:00,14,1,1,30
201501JI40674,0.09351,51.559682,3,1,1,2015-09-29,3,September,13:10:00,13,1,1,30
201501JI40675,0.094729,51.557952,3,2,2,2015-07-20,2,July,14:05:00,14,1,1,30
201501JI40676,0.067764,51.551866,3,2,1,2015-09-23,4,September,12:25:00,12,1,1,50
201501JI40677,0.099342,51.561017,3,2,3,2015-10-02,6,October,21:36:00,21,1,1,30
201501JI40678,0.053455,51.586469,3,3,2,2015-09-20,1,September,12:10:00,12,1,1,30
201501JI40679,0.129809,51.570809,3,1,1,2015-10-04,1,October,12:15:00,12,1,1,30
201501JI40680,0.043606,51.598601,3,2,1,2015-09-23,4,September,12:45:00,12,1,1,70
201501JI40681,0.083789,51.564801,3,2,2,2015-07-17,6,July,12:15:00,12,1,1,30
201501JI40682,0.069141,51.575852,3,1,1,2015-09-25,6,September,10:30:00,10,1,1,30
201501JI40683,0.112505,51.57418,3,2,4,2015-10-09,6,October,22:15:00,22,1,1,30
201501JI40684,0.036801,51.601417,3,2,2,2015-10-01,5,October,08:30:00,8,1,1,30
201501JI40685,0.084669,51.58403,3,2,2,2015-09-28,2,September,21:55:00,21,1,1,30
201501JI40686,0.030228,51.59002,3,1,1,2015-10-01,5,October,12:23:00,12,1,1,30
201501JI40687,0.129683,51.568114,3,1,1,2015-10-01,5,October,19:00:00,19,1,1,30
201501JI40688,0.07528,51.549035,3,1,1,2015-10-07,4,October,20:59:00,20,1,1,30
201501JI40689,0.035873,51.577423,3,1,1,2015-10-03,7,October,02:40:00,2,1,1,40
201501JI40690,0.046449,51.591177,3,3,2,2015-09-08,3,September,19:50:00,19,1,1,30
201501JI40691,0.12922,51.57055,3,1,1,2015-09-11,6,September,18:20:00,18,1,1,30
201501JI40692,0.075499,51.560182,3,1,1,2015-09-25,6,September,23:20:00,23,1,1,30
201501JI40693,0.065165,51.567738,3,1,1,2015-09-29,3,September,08:05:00,8,1,1,30
201501JI40694,0.064248,51.557053,3,3,3,2015-09-24,5,September,22:45:00,22,1,1,30
201501JI40696,0.095287,51.570082,3,2,1,2015-10-07,4,October,13:00:00,13,1,1,30
201501JI40698,0.083822,51.568668,3,2,1,2015-09-27,1,September,16:50:00,16,1,1,30
201501JI40699,0.032496,51.595557,3,1,1,2015-09-28,2,September,08:20:00,8,1,1,30
201501JI40700,0.099194,51.56093,3,2,1,2015-09-30,4,September,20:16:00,20,1,1,30
201501JI40701,0.02266,51.608136,3,2,2,2015-08-12,4,August,19:50:00,19,1,1,30
201501JI40702,0.084754,51.598507,3,2,2,2015-10-14,4,October,11:00:00,11,1,1,30
201501JI40703,0.08129,51.560619,3,1,1,2015-10-05,2,October,22:52:00,22,2,2,30
201501JI40704,0.108826,51.566422,3,1,1,2015-10-17,7,October,21:24:00,21,1,1,30
201501JI40705,0.044778,51.576459,3,3,3,2015-10-17,7,October,18:47:00,18,1,1,30
201501JI40706,0.044009,51.57863,3,2,3,2015-10-18,1,October,22:00:00,22,1,1,30
201501JI40707,0.075832,51.561165,3,2,1,2015-07-30,5,July,17:45:00,17,1,1,30
201501JI40708,0.110176,51.56442,3,1,1,2015-09-03,5,September,17:00:00,17,1,1,30
201501JI40710,0.05341,51.591865,3,2,1,2015-09-24,5,September,09:35:00,9,1,1,30
201501JI40711,0.081174,51.564398,3,2,3,2015-09-28,2,September,16:30:00,16,1,1,30
201501JI40712,0.086821,51.56169,3,1,1,2015-09-09,4,September,08:30:00,8,1,1,30
201501JI40713,0.099346,51.561107,3,1,1,2015-10-05,2,October,17:43:00,17,2,2,30
201501JI40714,0.069053,51.561195,3,2,1,2015-10-09,6,October,23:25:00,23,1,1,30
201501JI40715,0.081769,51.552157,3,3,2,2015-10-17,7,October,23:30:00,23,1,1,20
201501JI40716,0.11937,51.569739,3,2,1,2015-10-22,5,October,07:49:00,7,1,1,30
201501JI40717,0.058351,51.592588,3,2,1,2015-10-18,1,October,11:51:00,11,1,1,30
201501JI40718,0.069852,51.559742,3,1,1,2015-10-14,4,October,18:51:00,18,1,1,30
201501JI40719,0.079429,51.573602,3,2,1,2015-10-20,3,October,00:25:00,0,1,1,30
201501JI40720,0.084569,51.553457,3,2,1,2015-10-26,2,October,13:28:00,13,1,1,30
201501JI40721,0.066356,51.574912,3,2,1,2015-10-26,2,October,18:03:00,18,1,1,30
201501JI40723,0.065797,51.556217,3,2,1,2015-10-05,2,October,07:50:00,7,1,1,40
201501JI40724,0.109795,51.568653,3,1,1,2015-09-29,3,September,16:39:00,16,1,1,30
201501JI40725,0.089301,51.574865,3,3,2,2015-10-20,3,October,18:35:00,18,1,1,30
201501JI40726,0.096867,51.560522,3,1,1,2015-10-05,2,October,13:50:00,13,1,1,30
201501JI40728,0.085349,51.586266,3,2,3,2015-10-07,4,October,14:10:00,14,1,2,30
201501JI40729,0.12365,51.574878,3,2,1,2015-09-03,5,September,21:22:00,21,1,1,30
201501JI40730,0.058012,51.581893,3,2,1,2015-10-25,1,October,12:35:00,12,1,1,30
201501JI40732,0.066404,51.585522,3,2,1,2015-10-21,4,October,16:45:00,16,1,1,20
201501JI40733,0.055065,51.606135,3,2,1,2015-09-15,3,September,06:50:00,6,1,1,30
201501JI40734,0.083111,51.584687,3,1,1,2015-10-21,4,October,20:00:00,20,1,1,30
201501JI40735,0.085685,51.558922,3,1,1,2015-10-13,3,October,12:00:00,12,1,1,30
201501JI40736,0.048849,51.589967,3,3,1,2015-10-12,2,October,22:25:00,22,1,1,30
201501JI40737,0.044085,51.606056,2,2,1,2015-10-22,5,October,18:30:00,18,1,1,30
201501JI40738,0.079541,51.569733,3,1,1,2015-10-28,4,October,13:00:00,13,1,1,30
201501JI40739,0.019322,51.601269,3,2,3,2015-10-29,5,October,19:34:00,19,2,2,30
201501JI40740,0.039972,51.581938,3,2,2,2015-10-01,5,October,12:32:00,12,1,1,50
201501JI40741,0.119443,51.580619,3,1,1,2015-10-08,5,October,12:30:00,12,1,1,30
201501JI40742,0.021236,51.57282,3,2,2,2015-10-30,6,October,07:50:00,7,2,2,40
201501JI40743,0.119489,51.612633,3,1,1,2015-09-29,3,September,08:00:00,8,1,1,30
201501JI40744,0.066417,51.576259,3,2,1,2015-10-16,6,October,18:10:00,18,1,1,30
201501JI40745,0.043274,51.600855,3,2,1,2015-10-31,7,October,13:15:00,13,1,1,30
201501JI40746,0.050568,51.580045,3,2,1,2015-07-13,2,July,18:06:00,18,1,1,30
201501JI40747,0.0829,51.564277,3,2,1,2015-09-27,1,September,16:21:00,16,1,1,30
201501JI40748,0.045182,51.575822,3,2,2,2015-10-13,3,October,17:00:00,17,1,1,30
201501JI40749,0.017898,51.604981,3,2,1,2015-10-24,7,October,21:24:00,21,1,2,30
201501JI40750,0.02565,51.574722,3,2,1,2015-10-29,5,October,18:45:00,18,2,2,30
201501JI40751,0.095607,51.564501,3,1,1,2015-10-21,4,October,18:03:00,18,1,1,30
201501JI40752,0.06641,51.557015,3,2,2,2015-10-28,4,October,12:15:00,12,1,1,30
201501JI40753,0.020365,51.598734,3,2,2,2015-11-03,3,November,15:50:00,15,1,1,30
201501JI40754,0.120703,51.579787,3,1,1,2015-11-03,3,November,18:50:00,18,1,1,30
201501JI40755,0.076594,51.546224,3,2,1,2015-10-26,2,October,19:15:00,19,1,1,30
201501JI40757,0.094556,51.554178,2,2,4,2015-11-07,7,November,15:15:00,15,1,2,30
201501JI40758,0.025447,51.596128,3,3,3,2015-10-17,7,October,15:15:00,15,1,1,50
201501JI40759,0.023981,51.56315,2,1,1,2015-10-20,3,October,08:30:00,8,1,1,30
201501JI40760,0.065132,51.576552,3,2,1,2015-11-01,1,November,09:34:00,9,1,1,30
201501JI40765,0.02947,51.611885,3,3,1,2015-11-05,5,November,12:01:00,12,1,1,30
201501JI40766,0.069856,51.559832,3,1,1,2015-09-26,7,September,19:15:00,19,1,1,30
201501JI40767,0.046772,51.575884,2,2,1,2015-11-02,2,November,08:00:00,8,1,1,40
201501JI40768,0.082739,51.563921,3,1,1,2015-11-06,6,November,18:00:00,18,1,1,30
201501JI40769,0.078621,51.559048,3,2,1,2015-11-13,6,November,14:45:00,14,1,1,30
201501JI40770,0.043755,51.598688,3,1,1,2015-11-14,7,November,22:48:00,22,2,2,70
201501JI40771,0.075665,51.582841,3,2,3,2015-11-14,7,November,18:13:00,18,2,2,30
201501JI40773,0.085232,51.552186,3,2,1,2015-11-11,4,November,22:40:00,22,1,1,30
201501JI40776,0.02718,51.576674,3,1,1,2015-11-13,6,November,09:12:00,9,1,1,30
201501JI40778,0.093963,51.563271,3,1,1,2015-11-07,7,November,03:00:00,3,1,2,30
201501JI40779,-0.032689,51.59397,3,2,1,2015-10-14,4,October,20:15:00,20,1,1,30
201501JI40780,0.031731,51.594581,3,3,3,2015-11-10,3,November,18:10:00,18,1,1,30
201501JI40782,0.021236,51.57282,3,2,2,2015-10-27,3,October,17:15:00,17,1,1,40
201501JI40783,0.026568,51.605101,3,2,1,2015-10-15,5,October,18:40:00,18,1,1,30
201501JI40785,0.011956,51.597979,3,2,1,2015-11-17,3,November,16:00:00,16,5,2,30
201501JI40786,0.039571,51.582664,3,1,1,2015-11-09,2,November,22:58:00,22,1,1,50
201501JI40787,0.071942,51.554939,3,1,1,2015-11-16,2,November,21:30:00,21,1,1,30
201501JI40789,0.129489,51.567038,3,2,1,2015-11-03,3,November,18:05:00,18,1,1,30
201501JI40790,0.083832,51.587822,3,2,1,2015-11-11,4,November,12:20:00,12,1,1,30
201501JI40791,0.083755,51.573525,3,2,2,2015-11-18,4,November,12:08:00,12,1,1,40
201501JI40792,0.063963,51.573065,3,2,1,2015-10-29,5,October,18:31:00,18,1,2,30
201501JI40793,0.018444,51.55866,3,1,2,2015-11-03,3,November,12:50:00,12,1,1,30
201501JI40794,0.080578,51.557664,3,2,2,2015-11-08,1,November,18:39:00,18,1,1,30
201501JI40795,0.027571,51.591955,3,1,1,2015-11-10,3,November,17:00:00,17,9,1,30
201501JI40796,0.083496,51.571011,3,2,1,2015-11-14,7,November,11:25:00,11,2,2,30
201501JI40797,0.115855,51.602806,3,2,1,2015-11-19,5,November,16:25:00,16,1,1,30
201501JI40798,0.07826,51.554288,3,2,1,2015-09-17,5,September,18:10:00,18,1,1,30
201501JI40800,0.047361,51.576144,3,1,1,2015-11-06,6,November,07:35:00,7,1,1,30
201501JI40801,0.100825,51.605684,3,1,1,2015-09-26,7,September,22:30:00,22,1,1,30
201501JI40802,0.091788,51.553598,3,1,1,2015-11-19,5,November,17:05:00,17,1,1,30
201501JI40803,0.093552,51.566876,3,2,1,2015-11-24,3,November,21:30:00,21,1,1,30
201501JI40804,0.062634,51.591524,2,1,1,2015-11-25,4,November,18:12:00,18,1,1,30
201501JI40805,0.117066,51.582281,3,2,1,2015-10-03,7,October,09:15:00,9,1,1,30
201501JI40806,0.08054,51.56315,3,2,2,2015-10-10,7,October,17:55:00,17,1,1,30
201501JI40807,0.027575,51.592045,3,2,1,2015-09-27,1,September,14:30:00,14,1,1,30
201501JI40808,0.049096,51.60507,3,2,1,2015-10-30,6,October,18:12:00,18,1,1,30
201501JI40809,0.035438,51.593527,3,2,1,2015-11-23,2,November,08:50:00,8,1,1,40
201501JI40810,0.117215,51.582368,3,3,2,2015-11-29,1,November,00:29:00,0,1,1,30
201501JI40812,0.064843,51.576557,3,1,1,2015-11-19,5,November,13:15:00,13,1,1,30
201501JI40813,0.061162,51.558996,3,2,1,2015-11-20,6,November,09:17:00,9,1,1,50
201501JI40814,0.113641,51.564447,3,2,1,2015-11-18,4,November,08:25:00,8,1,1,30
201501JI40815,0.052557,51.576143,2,1,1,2015-11-30,2,November,20:34:00,20,2,2,30
201501JI40816,0.022285,51.593215,3,2,1,2015-12-01,3,December,09:55:00,9,1,1,30
201501JI40821,0.077973,51.566973,3,2,1,2015-11-29,1,November,16:50:00,16,1,1,30
201501JI40825,0.084408,51.600401,3,2,3,2015-11-21,7,November,14:00:00,14,1,1,30
201501JI40826,0.026447,51.618592,3,2,1,2015-11-22,1,November,13:50:00,13,1,1,30
201501JI40828,0.069384,51.574858,3,1,1,2015-11-23,2,November,08:20:00,8,1,1,30
201501JI40830,0.083673,51.56858,3,2,1,2015-11-27,6,November,15:35:00,15,1,1,30
201501JI40831,0.081324,51.574018,3,2,1,2015-12-04,6,December,18:30:00,18,1,1,30
201501JI40832,0.100273,51.578086,3,2,2,2015-12-07,2,December,16:55:00,16,1,1,20
201501JI40833,0.097012,51.563666,3,2,1,2015-07-05,1,July,17:15:00,17,1,1,30
201501JI40835,0.097156,51.563664,3,2,1,2015-12-05,7,December,17:30:00,17,1,1,30
201501JI40836,0.083772,51.573884,3,1,1,2015-12-11,6,December,18:00:00,18,1,2,30
201501JI40837,0.117643,51.582271,3,2,1,2015-11-30,2,November,14:45:00,14,9,1,50
201501JI40839,0.071658,51.555034,3,1,1,2015-12-15,3,December,17:07:00,17,1,1,30
201501JI40840,0.094804,51.562717,3,2,1,2015-11-21,7,November,17:36:00,17,9,1,30
201501JI40841,0.064396,51.557141,3,3,1,2015-11-28,7,November,08:05:00,8,1,1,50
201501JI40842,0.065853,51.576539,3,1,1,2015-11-21,7,November,08:45:00,8,9,1,50
201501JI40844,0.069363,51.577556,3,2,1,2015-11-20,6,November,17:18:00,17,9,1,30
201501JI40845,0.041,51.575895,3,1,1,2015-12-13,1,December,08:42:00,8,1,1,40
201501JI40847,0.087397,51.602596,3,2,1,2015-12-04,6,December,08:02:00,8,1,1,30
